ticker,date,close_price,volume,ema_50,ema_200,vma_20,atr_14
ABSA,2026-01-29,179.71,180120,153.50834997830745,122.8273876334144,141655.4,7.6770465646657
ABSA,2026-01-30,183.05,132545,154.6668460575895,123.42661760721128,143817.9,8.113031946358827
ABSA,2026-01-31,184.38,107063,155.8320677808213,124.03311892455247,145857.05,8.648517436309836
ABSA,2026-02-01,181.81,107530,156.85081022078907,124.60801326361165,147249.95,9.018943250882485
ABSA,2026-02-02,180.17,71308,157.76528825134636,125.16086885302846,142011.35,8.486374963874377
ABSA,2026-02-03,177.17,173293,158.52625733952885,125.67837264553565,144421.55,7.8335059884722025
ABSA,2026-02-04,177.98,160862,159.28914920856693,126.19878684806763,144165.05,6.419311063733265
ABSA,2026-02-05,189.86,139017,160.4880061023486,126.83223175505204,143634.5,7.333003419360508
ABSA,2026-02-06,192.11,188072,161.72808429441338,127.48176178734008,149366.0,8.71029269893383
ABSA,2026-02-07,196.42,100395,163.0885515769854,128.16771440637152,146329.15,10.428210293122365
ABSA,2026-02-08,195.93,65624,164.37645151514283,128.84196600431807,139999.1,11.333361315549416
ABSA,2026-02-09,203.25,86718,165.90090439690195,129.5823444520363,136412.2,13.069362861455648
ABSA,2026-02-10,192.89,153536,166.9593003029058,130.21227137291154,135944.8,12.384264364351813
ABSA,2026-02-11,189.7,154847,167.8510924478899,130.80418907069352,135044.2,12.007567514275753
ABSA,2026-02-12,185.03,155848,168.52477509699224,131.34374937844782,135768.1,11.59567462106378
ABSA,2026-02-13,183.29,130147,169.1038035245612,131.86062749408518,133845.2,11.578905299706044
ABSA,2026-02-14,179.58,174840,169.51463475889213,132.3354471210097,133682.85,11.98124053938646
ABSA,2026-02-15,181.6,169301,169.9885706507003,132.82564167701955,137534.65,11.998825698036804
ABSA,2026-02-16,178.09,82442,170.30627376243757,133.27603330212384,135528.6,12.245150217378065
ABSA,2026-02-17,180.33,364972,170.6993610658714,133.74423197573455,144924.0,11.84960668425027
ABSA,2026-02-18,173.75,91836,170.81899396524898,134.1422993192596,140509.8,12.543490874719684
ABSA,2026-02-19,170.4,192339,170.80256282935687,134.5030724603615,143499.5,14.169605942119395
ABSA,2026-02-20,177.75,132624,171.0750113458527,134.93339014732308,144777.55,14.246698619888553
ABSA,2026-02-21,179.0,67119,171.3857952146428,135.37186387720047,142757.0,13.491422412362304
ABSA,2026-02-22,171.18,144777,171.37772481406859,135.72816373911886,146430.45,13.226767938914294
ABSA,2026-02-23,175.36,164657,171.53389246841883,136.12251036858035,145998.65,9.660094255051813
ABSA,2026-02-24,170.44,109886,171.49099472455927,136.46397792710195,143449.85,8.544573176539178
ABSA,2026-02-25,174.75,157089,171.61879885300792,136.84493337061338,144353.45,7.048122119550021
ABSA,2026-02-26,169.94,178282,171.55296360387035,137.17423751617943,143863.95,6.728966496416278
ABSA,2026-02-27,172.56,383884,171.592455227248,137.5263346553219,158038.4,6.090409739640357
ABSA,2026-02-28,170.39,145558,171.5453001202971,137.85333630054257,162035.1,6.096842093779904
ABSA,2026-03-01,174.73,781908,171.670190311658,138.22026827765163,196794.6,5.320132003340724
ABSA,2026-03-02,176.35,89417,171.85371226022042,138.59966859329688,193588.65,5.142160375190469
ABSA,2026-03-03,174.75,94319,171.96729217158432,138.95937338341335,190562.25,4.398584827988907
ABSA,2026-03-04,174.57,167178,172.0693591452477,139.31370797661322,191128.75,4.413493934378341
ABSA,2026-03-05,176.25,131372,172.23330584543405,139.68123327037827,191190.0,4.271177296075236
ABSA,2026-03-06,183.9,180375,172.69082326326017,140.1212209990312,191466.75,5.656640571483043
ABSA,2026-03-07,177.78,80602,172.8903988215637,140.49593521794634,187031.8,5.511052344113911
ABSA,2026-03-08,178.41,735168,173.10685376973768,140.8731895938872,219668.1,5.520208279635136
ABSA,2026-03-09,183.1,100766,173.49874185719895,141.2933568616097,206457.8,6.405527489409839
ABSA,2026-03-10,182.7,175066,173.85957550985782,141.70536326099668,210619.3,6.590494528627618
ABSA,2026-03-11,183.8,110611,174.2493960780987,142.12421536785246,206532.9,7.1623176865355145
ABSA,2026-03-12,184.1,576918,174.63569427111443,142.5418848666798,228747.6,6.963290330388125
ABSA,2026-03-13,185.91,182225,175.0778239075413,142.97340840034468,234502.9,7.178608676301719
ABSA,2026-03-14,178.81,143303,175.2241837543044,143.3299914013363,234429.2,6.13820740199382
ABSA,2026-03-15,183.25,124601,175.53892164629247,143.7272054172434,232426.4,5.900936319818319
ABSA,2026-03-16,181.67,76445,175.7793560915359,144.10474566184794,230754.35,5.671328991292427
ABSA,2026-03-17,184.68,212034,176.12840095069137,144.5084795358594,233501.6,5.268360789855731
ABSA,2026-03-18,179.78,143338,176.27160091340937,144.8594399384877,231754.4,4.459454704752322
ABSA,2026-03-19,183.18,177384,176.54251852464822,145.24073904357738,221429.4,3.8043467945191844
ABSA,2026-03-20,189.12,169124,177.03575309230908,145.67734860533284,222607.7,4.6785877254142605
ABSA,2026-03-21,184.75,170422,177.3382725788852,146.0661312062748,192033.4,4.252835253370284
ABSA,2026-03-22,176.02,186551,177.28657561500737,146.3641796519835,196890.1,4.782930457756798
ABSA,2026-03-23,177.86,75723,177.3090628457914,146.67757089922745,195960.3,5.19244301105735
ABSA,2026-03-24,170.88,191302,177.05694273419172,146.9183910892849,197166.5,6.9843435291348985
ABSA,2026-03-25,168.79,176382,176.73274890147835,147.13601903864526,199417.0,8.607124668258653
ABSA,2026-03-26,171.63,153457,176.53264110142035,147.3797402422408,198071.1,9.170019420989263
ABSA,2026-03-27,172.03,130175,176.35606694058035,147.62501645873593,200549.75,9.24103879115124
ABSA,2026-03-28,182.22,129382,176.58602509977328,147.9692451506888,170260.45,9.34562135235213
ABSA,2026-03-29,182.53,187436,176.81912215468412,148.31313325864215,174593.95,9.293128088557223
ABSA,2026-03-30,180.27,189006,176.9544506976377,148.631112032188,175290.95,9.238697817476169
ABSA,2026-03-31,182.32,109385,177.16486439576957,148.96632484778814,175229.65,9.026441926149825
ABSA,2026-04-01,179.85,174804,177.2701638312296,149.27362509805891,155123.95,9.027975271344152
ABSA,2026-04-02,188.36,83121,177.70505936725982,149.66254425131206,150168.75,9.689917390693438
ABSA,2026-04-03,187.08,438558,178.07270409795552,150.0348572438363,164931.5,9.351407787594962
ABSA,2026-04-04,181.93,109859,178.22397060391805,150.35222184837525,164194.4,9.111294893858872
ABSA,2026-04-05,182.73,91136,178.4006776390585,150.67438879515757,164928.95,9.166890013929162
ABSA,2026-04-06,181.33,164312,178.5155530257621,150.9794197524197,162542.85,9.18612682045813
ABSA,2026-04-07,181.18,161131,178.6200411423989,151.27992303846528,163432.5,8.424303709773728
ABSA,2026-04-08,175.97,118600,178.51611796034405,151.52559544604273,160493.3,7.1409734480472835
ABSA,2026-04-09,178.36,109191,178.5099956873894,151.79260444657962,157496.65,6.099563486453508
ABSA,2026-04-10,184.12,83130,178.72999585651138,152.11427007397685,153132.05,4.744559072949312
ABSA,2026-04-11,178.07,157230,178.70411366605995,152.37253604339003,151666.0,4.998835523740392
ABSA,2026-04-12,174.64,144453,178.5447366595478,152.59410284892843,155102.5,5.725803473058617
ABSA,2026-04-13,166.65,136481,178.07827639838905,152.73396252207343,152361.45,8.17214399652882
ABSA,2026-04-14,169.2,191596,177.73010869649144,152.89780369100802,153122.15,9.206096351194377
ABSA,2026-04-15,168.24,127954,177.35794757113885,153.05046236074926,151847.0,10.19780891139897
ABSA,2026-04-16,164.05,154010,176.83606727423145,153.15991049646323,153038.75,10.738551436322798
ABSA,2026-04-17,170.46,192132,176.58602542034004,153.33205069052826,156176.25,9.994499593045425
ABSA,2026-04-18,174.67,171233,176.510887168562,153.54436859410512,155366.1,9.601522608477225
ABSA,2026-04-19,177.66,188971,176.55595041685368,153.78432512550705,155364.35,9.094661246402396
ABSA,2026-04-20,184.49,102394,176.86708961619277,154.08985422873585,155014.8,9.574113535988616
ABSA,2026-04-21,184.54,182647,177.16798806261662,154.39284075382307,155406.95,10.042507540067277
ABSA,2026-04-22,181.03,185017,177.31943951114147,154.65788711448155,160501.75,10.321128388349393
ABSA,2026-04-23,177.63,364959,177.3316183538418,154.8864653521484,156821.8,10.289501217367064
ABSA,2026-04-24,171.26,128481,177.093515673299,155.0493860949131,157752.9,9.674067869740835
ABSA,2026-04-25,171.93,137531,176.89102486258142,155.21735240242643,160072.65,9.591485127473728
ABSA,2026-04-26,172.06,106687,176.70157290718606,155.38494093573564,157191.4,9.618913781460208
ABSA,2026-04-27,171.76,134290,176.50778573435525,155.54787684682285,155849.35,9.164506965030265
ABSA,2026-04-28,174.56,120536,176.43140198006682,155.73705220158084,155946.15,8.905316784537614
ABSA,2026-04-29,169.76,109695,176.16977837300539,155.8765840204706,155971.35,8.736812794274476
ABSA,2026-04-30,163.4,143800,175.6690027505346,155.95144388096344,159004.85,8.87676821110176
ABSA,2026-05-01,167.08,98933,175.33217911325875,156.0621757826454,156090.0,9.24903081498185
ABSA,2026-05-02,170.06,191972,175.12542699117017,156.2014576156539,158465.95,9.410390300322081
ABSA,2026-05-03,170.76,90748,174.95423377583018,156.34631873390612,156179.3,9.363408614341317
ABSA,2026-05-04,171.39,188256,174.8144599022682,156.49600710471304,156012.3,8.114537930416992
ABSA,2026-05-05,179.56,157998,175.00055951394395,156.72549957133282,157514.5,7.024937683036747
ABSA,2026-05-06,178.48,512172,175.13700816045596,156.94196226216533,175422.6,6.533866560106272
ABSA,2026-05-07,177.75,85109,175.23947842867338,157.1490074137856,170071.45,6.551532169175125
ABSA,2026-05-08,179.11,153554,175.39126358833326,157.3675247529519,169187.5,7.103806942543093
ABSA,2026-05-09,176.33,185176,175.42807678094763,157.55620609869368,168997.75,7.240025081918821
ABSA,2026-05-10,180.64,74571,175.63246592679283,157.78589559024897,167606.6,7.838663263480724
ABSA,2026-05-11,173.47,166439,175.54766334142843,157.9419563306445,166796.2,7.79841654996793
ABSA,2026-05-12,173.67,137759,175.47402948490182,158.09845427760325,164433.3,7.790363235476241
ABSA,2026-05-13,173.89,97402,175.41191068157232,158.25558408578632,151055.45,7.60480647065029
ABSA,2026-05-14,175.31,190850,175.40791418425576,158.42527976652477,154173.9,6.086895354361357
ABSA,2026-05-15,175.03,137156,175.39309402016733,158.59050086337527,154155.15,5.089599568113117
ABSA,2026-05-16,173.86,73981,175.33297268604312,158.74243617816757,152519.85,4.605939384087803
ABSA,2026-05-17,166.2,148590,174.97481689443362,158.8166407933102,153234.85,5.682613412181821
ABSA,2026-05-18,170.45,109238,174.7973730946519,158.9323956112872,152669.95,5.806698256570437
ABSA,2026-05-19,178.0,86932,174.92296630662634,159.12212301814006,151531.8,5.638359848902451
ABSA,2026-05-20,171.6,127125,174.7926539024449,159.24628099805906,150698.05,5.610989474648504
ABSA,2026-05-21,169.67,172035,174.59176551411375,159.3499995950933,154353.15,5.774699328550851
ABSA,2026-05-22,171.58,95759,174.47365706257986,159.4716911414108,149542.5,5.4193531405084805
ABSA,2026-05-23,172.27,122300,174.38723913855713,159.59903749821268,151120.1,5.302034442623871
ABSA,2026-05-24,168.83,91119,174.16930819194707,159.69088787136482,146263.25,4.511913488108595
ABSA,2026-05-25,172.31,89582,174.09639414520404,159.81645117612737,142842.45,4.488938740558167
ABSA,2026-05-26,176.09,179084,174.17457476696075,159.9783770350714,126188.05,4.712885962274823
ABSA,2026-05-27,173.47,170808,174.1469443839427,160.11262203969756,130473.0,4.694517450538136
ABSA,2026-05-28,173.16,97429,174.1082406826116,160.242446696019,127666.75,4.546709231429394
ABSA,2026-05-29,172.51,100204,174.04556457741114,160.36451190302378,123418.15,4.3967832897134755
ABSA,2026-05-30,178.46,168616,174.21867969202248,160.5445665109539,128120.4,5.046447994643151
ABSA,2026-05-31,182.52,284506,174.54422166488433,160.76322754069565,134023.75,5.730874163800815
ABSA,2026-06-01,182.91,74026,174.87229140351633,160.9835934358131,130837.1,6.636842349613833
ABSA,2026-06-02,176.69,123966,174.9435740935745,161.13987608819306,132165.3,6.538246784611664
ABSA,2026-06-03,173.39,119973,174.8826496193167,161.26176786841006,128621.45,6.4426618108350615
ABSA,2026-06-04,172.52,104041,174.78999669306899,161.37379007867466,126965.7,6.163417118524789
ABSA,2026-06-05,177.3,149848,174.88842819530157,161.53225982913563,130759.05,6.0778059250554275
ABSA,2026-06-06,184.5,197762,175.26535257979955,161.76079455720392,133217.65,6.977540303095388
ABSA,2026-06-07,182.76,101826,175.5592603217682,161.9697418750427,132847.05,6.713519828600589
ABSA,2026-06-08,184.4,93452,175.90595599542434,162.19292852305225,133173.05,6.982738174783957
ABSA,2026-06-09,183.53,98469,176.20493811325082,162.4052376919771,131740.25,7.278638888276926
ABSA,2026-06-10,191.39,83590,176.80043073626058,162.69364328708184,127318.0,8.5893314544945
ABSA,2026-06-11,198.41,98659,177.64786482503467,163.04902992104124,127463.0,10.905506227197037
ABSA,2026-06-12,204.12,179621,178.68598777307253,163.45769628998613,130329.05,13.450649357256847
ABSA,2026-06-13,209.21,183790,179.88300786040304,163.91294309307085,134962.6,16.62147009952001
ABSA,2026-06-14,213.18,150088,181.1887722580343,164.4031625647816,137987.9,19.765683329953664
ABSA,2026-06-15,208.68,67304,182.26685962046434,164.8437281114007,132398.9,21.22580581315092
ABSA,2026-06-16,209.36,70644,183.32933571377947,165.28667609039175,127390.7,21.713693143212478
ABSA,2026-06-17,209.09,124300,184.33955784265086,165.72253005964157,128734.25,21.027215165349446
ABSA,2026-06-18,215.47,189522,185.56035949588022,166.21752976054069,133200.15,20.1505029386696
ABSA,2026-06-19,213.32,150418,186.64897284898296,166.6862110564557,132290.25,18.894369124567234
ABSA,2026-06-20,211.4,75397,187.61960136470913,167.13112437927705,121834.8,18.000769076977058
ABSA,2026-06-21,210.34,131188,188.5105973896225,167.56106344017977,124692.9,16.071200437941794
ABSA,2026-06-22,215.77,163336,189.57959357042162,168.04075435122274,126661.4,14.107766901624359
ABSA,2026-06-23,216.15,158514,190.62157029315017,168.51945331290213,128588.45,10.432734837104704
ABSA,2026-06-24,213.27,97388,191.5097440071443,168.96473238441556,128255.8,7.243306658300051
ABSA,2026-06-25,212.24,137607,192.3226952225504,169.39533206218258,127643.75,5.006324406783327
ABSA,2026-06-26,220.19,155816,193.415530704019,169.90075164365342,125546.45,5.027510157040139
ABSA,2026-06-27,208.91,138188,194.02315695092022,170.2889033685922,127364.55,5.0647587757034245
ABSA,2026-06-28,213.96,167271,194.80499393323709,170.7234416435316,131055.5,5.0879713918846186
ABSA,2026-06-29,214.47,181311,195.5761706417376,171.15873078140692,135197.6,4.813329534616585
ABSA,2026-06-30,215.97,88270,196.3759286557871,171.6046140572138,135431.6,4.641597113468334
ABSA,2026-07-01,220.17,131767,197.30902949281506,172.0878517282863,137087.0,4.892449287166311
ABSA,2026-07-02,224.36,107770,198.36985186564587,172.6079726066118,133494.45,6.318526135697662
ABSA,2026-07-03,233.69,83951,199.7549557140519,173.2157539737102,128502.5,9.721225311963325
ABSA,2026-07-04,245.43,104383,201.546133921344,173.9343036854146,126217.25,14.853701669844
ABSA,2026-07-05,253.73,83840,203.5925600420756,174.72829071342042,127044.05,19.856907014470877
ABSA,2026-07-06,255.01,165876,205.60893023650402,175.52711369139632,131805.65,23.597408246702926
ABSA,2026-07-07,259.09,80116,207.70622708997445,176.35858519695455,129596.45,26.911443991726006
ABSA,2026-07-08,255.15,66285,209.5667672040931,177.14257937409928,123434.6,28.18034868105328
ABSA,2026-07-09,253.26,173038,211.28022731373653,177.89996664400877,124565.6,28.281301750605813
ABSA,2026-07-10,250.36,562530,212.8127674190802,178.6209620007848,148922.25,28.352099957111662
ABSA,2026-07-11,249.96,67036,214.26952163793982,179.33080317490635,145714.65,26.271081511117245
ABSA,2026-07-12,234.57,140720,215.06561882860885,179.8804469244098,144583.85,24.09364765125629
ABSA,2026-07-13,239.23,93419,216.0132416196438,180.47098974108235,141329.1,21.378109374769124
ABSA,2026-07-14,244.63,184381,217.1354674384813,181.10938785311137,145678.75,18.14918357077657
ABSA,2026-07-15,248.93,156293,218.3823118526585,181.78421981477197,146613.05,14.940266944524753
ABSA,2026-07-16,251.19,91785,219.6688878584366,182.47482459273445,143411.5,11.64769293408986
ABSA,2026-07-17,246.58,424110,220.7242255894783,183.1126870345978,157707.6,9.889940693609393
ABSA,2026-07-18,235.4,148629,221.2997461545968,183.6329588053978,156775.5,11.253952547420578
ABSA,2026-07-19,237.84,102633,221.94838356029888,184.17233234962274,152841.6,11.735123104839904
ABSA,2026-07-20,233.92,145105,222.41785871479698,184.66733401778572,155683.35,12.344613993272107
ABSA,2026-07-21,236.66,110449,222.97637405931474,185.18467397780776,154617.45,11.37780785294308
ABSA,2026-07-22,233.63,189415,223.39416331189062,185.6667170228047,158699.7,11.032585975043844
BAT,2025-11-13,22.46,1112762,22.46,22.46,1112762.0,0.29698484809834547
BAT,2025-11-14,22.74,861920,22.470980392156864,22.46278606965174,987341.0,0.29698484809834547
BAT,2025-11-15,22.78,606600,22.483098808150714,22.465942427167647,860427.3333333334,0.2615339366124382
BAT,2025-11-16,23.09,890596,22.506898854889904,22.472151955255534,867969.5,0.38678967152704535
BAT,2025-11-17,23.18,829488,22.533294978227556,22.479195219382344,860273.2,0.4344824507388077
BAT,2025-11-18,22.9,470656,22.547675567316674,22.483382331627297,795337.0,0.3898172648818936
BAT,2025-11-19,22.76,447236,22.5560020156572,22.486134746237973,745608.2857142857,0.3601934004313318
BAT,2025-11-20,23.06,836242,22.575766642494173,22.491844848265455,756937.5,0.352551288062157
BAT,2025-11-21,23.17,429416,22.599069911415974,22.498592660720526,720546.2222222222,0.3620341834689111
BAT,2025-11-22,22.64,3008856,22.600675012929074,22.499999698922313,949377.2,0.36364818162614326
BAT,2025-11-23,22.58,562968,22.599864228108327,22.500795721818612,914249.0909090909,0.37037879872564894
BAT,2025-11-24,22.52,955266,22.596732297594276,22.5009868091637,917667.1666666666,0.38110485314531095
BAT,2025-11-25,22.43,576060,22.59019377611999,22.50028047275411,891389.6923076923,0.3998930145387922
BAT,2025-11-26,22.73,1011003,22.595676373134893,22.50256623919437,899933.5,0.38503603370690753
BAT,2025-11-27,22.6,472984,22.595845927129606,22.50353572935164,871470.2,0.368075631263019
BAT,2025-11-28,22.43,468050,22.589342165281387,22.50280403055212,846256.4375,0.3964965044259246
BAT,2025-11-29,22.68,958144,22.59289737448604,22.504567174526727,852838.0588235294,0.39836289298263416
BAT,2025-11-30,23.2,842658,22.61670532058463,22.511486904133427,852272.5,0.41575166932851826
BAT,2025-12-01,23.24,784990,22.641148249189154,22.518735790659463,848731.3157894737,0.4263743131862586
BAT,2025-12-02,23.49,447706,22.67443655314252,22.528400111150415,828680.05,0.5118160136886405
BAT,2025-12-03,23.8,533405,22.71857629615654,22.54105284636285,799712.2,0.6425717773221828
BAT,2025-12-04,23.95,881685,22.76686742179746,22.555072221025906,800700.45,0.7682139983446978
BAT,2025-12-05,23.4,794650,22.791696150354422,22.56347946260774,810102.95,0.7843851270087465
BAT,2025-12-06,22.93,424339,22.79711983073268,22.567126433129058,786790.1,0.7712719621251893
BAT,2025-12-07,22.84,939573,22.798801405998063,22.56984159299842,792294.35,0.7536931051185861
BAT,2025-12-08,22.87,994585,22.80159350772363,22.572828243814357,818490.8,0.7262988554806665
BAT,2025-12-09,23.48,493675,22.828197683891332,22.581854828453018,820812.75,0.6944113642914687
BAT,2025-12-10,24.09,1050125,22.8776801276603,22.596861248070404,831506.9,0.7727932069184695
BAT,2025-12-11,24.02,724910,22.922476985399115,22.61102183266672,846281.6,0.7869743143385045
BAT,2025-12-12,23.72,1045634,22.953752397736405,22.622056441296902,748120.5,0.7009049292023879
BAT,2025-12-13,23.34,431693,22.968899362531054,22.62920015829892,741556.75,0.628480309954085
BAT,2025-12-14,23.56,936027,22.992079779686698,22.638461848266097,740594.8,0.6197089222785402
BAT,2025-12-15,23.19,832549,22.999841356953887,22.643949790074394,753419.25,0.6233836241489862
BAT,2025-12-16,24.2,467863,23.046906401779225,22.659432876740322,726262.25,0.6875922515528973
BAT,2025-12-17,24.16,580010,23.09055713112122,22.67436389289216,731613.55,0.7263090682604337
BAT,2025-12-18,24.05,1133414,23.128182341665486,22.68805181435592,764881.75,0.7367866264849069
BAT,2025-12-19,24.1,780470,23.166292838070763,22.70210105003397,755998.05,0.7633231460362637
